"time","measured_M0","reference_M0","command_M0","measured_M1","reference_M1","command_M1","measured_M2","reference_M2","command_M2","measured_M3","reference_M3","command_M3","measured_M4","reference_M4","command_M4","measured_M5","reference_M5","command_M5","measured_M6","reference_M6","command_M6","angle_0","angle_1","angle_2","angle_3","angle_4","angle_5","angle_6","JR3_FX","JR3_FY","JR3_FZ","JR3_MX","JR3_MY","JR3_MZ","map_creation_id","unix_time_seconds"
355.7965,0.85495954,0.876169,0.16183397,3.76939606,3.753745,0.83985184,7.12836013,7.136424,1.64329411,6.11313564,6.139885,1.32119232,9.12243864,9.133915,2.28437642,1.24155578,0.886709,0,3.4862503,3.490837,0.77628709,66.573,114.462,-88.7238,106.92,106.02,74.6784,103.32,0.596974822487069,0.441237421557332,-4.30905085081649,0.0216087986035731,0.0263948070923303,0.0144639970898247,1512347428282.9,1512396595
356.5975,2.44911454,2.477248,0.73725143,2.57866217,2.583762,0.55518628,5.68927061,5.705938,1.0309131,3.00150906,3.016765,0.56054413,4.22205823,4.377697,1.11943404,7.77855802,7.774925,1.60181988,6.18056152,6.180846,1.33099995,72.36,106.2,-84.375,92.7342,91.8,99.459,120.2274,-1.17358990791293,0.533749038297332,-5.08304160591649,0.0363660315775387,0.0713864328749543,0.0150726693798247,1512347428280.42,1512396596
357.3985,6.45613035,6.466508,1.66831429,6.80671122,6.821338,1.82116005,2.3971644,2.407169,0.34686937,3.5509651,3.586829,0.9446666,2.05924577,2.049699,0.49739131,8.0089569,8.034001,1.68935215,8.38154828,8.388968,1.79138585,94.6638,123.795,-72.18,92.7756,79.74,102.42,130.473,-1.70637933627293,0.648747856597332,-4.48357722880649,0.0521529857345907,0.0796629566500759,0.0164641073098247,1512347428280.71,1512396596
358.1995,5.74324999,5.83988,1.31931655,2.82871285,2.821392,0.62665636,6.35200612,6.165476,1.37617331,8.46218752,8.452197,2.12895927,5.88228514,5.968283,1.65520377,6.83572971,6.824857,1.18654579,1.18790909,1.185294,0.11404904,94.32,110.9952,-84.78,110.52,93.6,101.7,96.7536,-0.677410960392931,0.468556100617332,-5.11930835167649,0.0311049554917595,0.0656482675266631,0.0124211595998247,1512347428278.85,1512396597
358.9995,5.79023312,5.858003,1.46599697,6.54039692,6.538007,1.72157387,0.56459013,0.500179,0,2.8754674,2.880503,0.53895197,5.7105025,5.700942,1.42850366,9.65427595,9.672262,2.04104705,2.30556921,2.294369,0.54120547,94.32,121.14,-57.2814,91.575,93.42,107.28,100.44,-0.698093257312931,0.610450165237332,-4.38372762558649,0.0574639501739923,0.0577204756452183,0.0135954752398247,1512347428278.65,1512396598
359.80051,5.1522323,5.139327,1.08270024,0.39676066,0.400762,0.06746935,6.69805629,6.713699,1.52278113,3.42356808,3.432353,0.64789114,0.78482417,0.777722,0.18906672,2.59842404,2.604399,0.30263035,6.67546734,6.679429,1.43928978,91.62,82.8396,-80.46,89.64,68.0562,84.2832,122.4,-0.916081471482931,0.360835731367332,-3.15052040710649,0.0155463531217895,0.0479301010926835,0.0107852125598247,1512347428281.76,1512396599
360.6015,2.78195017,2.76001,0.57799688,5.72123769,5.675819,1.53582273,3.31164456,3.297474,0.51943778,4.73040375,4.725278,1.24089569,5.34559138,5.354207,1.54610407,1.14905758,0.408403,0,3.64899764,3.628713,0.59223946,82.44,114.48,-74.52,96.2568,86.76,72.639,116.82,-0.115525304792931,0.403689243307332,-3.10370145596649,0.0208930013176431,0.0304420489391271,0.0122970993298247,1512347428281.74,1512396600
361.4025,0.09769352,0.168415,5.276e-05,6.39210567,6.357719,1.70677318,4.06224791,4.051451,0.9524107,9.01469307,9.022827,2.25386492,2.07539625,2.072325,0.50442744,4.10177637,4.096213,0.82484772,9.46769847,9.471559,2.0244612,55.3032,119.16,-76.68,110.16,79.6176,84.2922,135.234,-0.918851994402931,0.663084416347332,-4.66702248228649,0.0418848698333807,0.0602708845217987,0.0191387620598247,1512347428281.72,1512396600
362.2025,3.59218529,3.646071,1.03845552,9.39384498,9.405209,2.49388011,4.42535196,4.417214,1.02998206,6.0130703,6.023806,1.29017035,2.53461267,2.52593,0.84216401,7.85196944,7.84657,1.63337223,4.22047718,4.219685,0.70200025,81.36,134.4438,-78.66,105.48,79.74,101.3184,123.039,-1.46102388001293,0.511079904767332,-4.72339145227649,0.0347683583240855,0.0788163816582303,0.0145340776198247,1512347428282.08,1512396601
363.0035,7.24072808,7.244059,1.82860684,0.29138701,0.25954,0.00962342,6.70223511,6.642772,1.40055055,8.34551987,8.351497,2.10439044,8.57750017,8.589519,2.40790671,1.14928346,0.086244,0,1.72855576,1.730603,0.21559962,95.94,83.1366,-85.14,111.0258,100.2744,73.26,102.069,0.593782681587069,0.505224498827332,-3.99771744489649,0.0274476364048719,0.0241319360093343,0.0146892496298247,1512347428278.71,1512396602
363.8045,4.71684666,4.71923,1.0009383,7.15671451,7.166606,1.87475177,1.10004149,1.10115,0.10106255,1.93907688,1.946184,0.32604814,5.61382542,5.61617,1.34953817,9.2376379,9.25356,1.93693095,2.88009799,2.875912,0.64820064,92.34,122.1858,-62.136,86.697,94.14,105.3,106.2,-0.808866017732931,0.608261667147332,-4.30058762702649,0.0569959285157327,0.0591696096848335,0.0139113002298247,1512347428282.14,1512396603
364.60352,9.13869328,9.094947,2.28406523,7.93668337,7.93742,2.11749784,5.16895311,5.166362,1.20085496,0.31702424,0.197476,0,7.03823229,7.050985,2.00070864,4.41213722,4.398646,0.63914585,9.26406639,9.283699,1.97082055,106.4988,128.9628,-78.453,73.134,95.76,96.48,134.4726,-1.70692932528293,0.753044198727332,-4.35228552701649,0.0642130796338279,0.0799151364050115,0.0188036907198247,1512347428280.46,1512396604
365.4055,0.75015068,0.837059,0.15950739,5.33746512,5.341749,1.21183701,3.23100489,3.267622,0.59374566,7.49970755,7.533548,1.88506953,9.29184958,9.307317,2.60603829,6.82737216,6.835467,1.38109148,8.17464107,8.226995,1.5215406,66.5172,122.04,-75.42,107.28,104.04,100.44,134.1558,-1.43284546059293,1.01481107146733,-6.54085825531649,0.0863919366604335,0.0905455099185751,0.0256615094698247,1512347428281.61,1512396604
366.2065,3.29345758,3.265432,0.92522322,1.29520396,1.303948,0.26012981,0.53940439,0.098248,0,1.1482669,1.170398,0.13131507,8.32959539,8.320263,1.99731099,2.22233193,2.223353,0.21723698,4.47978877,4.488081,0.75414641,73.62,90.612,-51.84,75.8718,100.62,82.3158,121.86,0.0502049881070691,0.867764774487332,-3.67791250606649,0.0772659585695623,0.0257696172290031,0.0202085104598247,1512347428281.28,1512396605
367.00751,7.07086558,7.104923,1.79099626,2.50965535,2.518421,0.81246278,7.5145041,7.54892,1.74249557,6.40316714,6.418212,1.67464589,7.40348229,7.406195,2.11068019,1.94438515,1.932863,0.143323,9.72091133,9.723399,2.06545832,96.84,101.88,-86.6106,102.4974,101.16,81.0792,136.44,-0.991892735062931,0.881662524087332,-5.11018279017649,0.0652501882033863,0.0677409685225083,0.0235059030698247,1512347428282.05,1512396606
367.8085,2.77122086,2.793712,0.58758946,4.19540854,4.191753,1.18489767,0.59101817,0.039221,0,6.83132498,6.85231,1.45542199,4.14819508,4.067372,1.01332793,7.86913642,7.885083,1.63199087,1.89717608,1.893856,0.24570403,81.18,107.1,-56.16,102.06,91.62,100.62,106.0794,-0.308516337512931,0.654372518467332,-4.60871153809649,0.0555733946171135,0.0481845826519303,0.0153312456998247,1512347428282.17,1512396607
368.6085,2.67815784,2.663323,0.55977266,3.39183532,3.392566,0.74664706,0.58503236,0.527904,0,1.99859657,2.008404,0.31117386,1.58523405,1.569565,0.36831999,4.68635705,4.701051,0.74719136,5.07905172,5.072676,1.10984794,78.48,104.04,-50.76,79.7454,73.4652,93.78,117.18,-0.765903216412931,0.504476352937332,-3.07066048850649,0.0417167514495803,0.0430501603042143,0.0117190456898247,1512347428280.43,1512396608
369.4095,5.70722193,5.716268,1.49410038,1.68620467,1.683465,0.37452531,6.32953093,6.346405,1.46996776,9.79861396,9.816955,2.45273161,3.81987682,3.821565,1.186799,4.70871924,4.714284,0.95619784,0.70192574,0.696973,0.0259418,90.72,98.28,-81.945,112.1994,85.32,93.96,89.3826,-0.201596011262931,0.339984149357332,-4.28574881867649,0.0140355256558051,0.0460986189829803,0.00993277036982473,1512347428280.11,1512396608
370.2105,4.64287068,4.656789,0.98203661,0.53161189,0.530234,0.0948918,4.73390576,4.74811,0.83117865,6.15605307,6.14082,1.26140436,3.04928305,3.046766,0.69804196,3.38019889,3.378926,0.47108258,0.60129567,0.434426,0,88.38,83.592,-78.48,103.32,81.9,87.84,83.52,0.206529721137069,0.224625748067332,-3.35080229008649,0.00268224169213746,0.0270643277312363,0.00735509720982473,1512347428280.51,1512396609
371.0115,5.54447462,5.522638,1.41261343,2.90765844,2.911763,0.89976629,1.67581277,1.666158,0.19954803,5.4798777,5.472999,1.1293088,6.70946223,6.768501,1.90942094,1.68202415,1.6719,0.10333301,3.24331502,3.234962,0.72691223,90,98.2764,-65.8602,101.16,92.88,78.7518,103.0248,0.446812159227069,0.511323441887332,-3.31026832101649,0.0348200808892183,0.0193723591130959,0.0133579666598247,1512347428279.98,1512396610
371.8115,5.09598795,5.070623,1.3304914,4.95741967,4.949781,1.3950209,4.67314372,4.686588,1.10590859,6.88542349,6.887489,1.75660032,2.87072399,2.858562,0.68397858,5.82796069,5.845824,1.21241345,8.62911422,8.639151,1.83112583,90.72,111.9402,-77.04,105.6942,84.9294,94.32,131.8104,-1.25301880914293,0.741772771247332,-4.89372253311649,0.0547387237905367,0.0720803465307131,0.0196779470898247,1512347428281.66,1512396611
372.6125,2.32160471,2.349586,0.4817407,5.94790981,5.948532,1.6034957,5.16838831,5.173216,1.1964662,4.45392517,4.470634,0.90694123,6.00267993,6.055454,1.73764897,9.88309369,9.837127,2.07102695,8.72963141,8.740028,1.83871722,81.198,117.36,-79.2,100.71,93.06,108.2718,133.92,-2.06346860309293,0.870553104027332,-6.21164186797649,0.0731486947891599,0.102683871600875,0.0217696892898247,1512347428281.26,1512396612
373.4135,0.94361779,1.000535,0.21879498,1.36195186,1.361051,0.28246728,3.92050743,3.917871,0.65051103,7.62868572,7.641517,1.88824024,4.73074276,4.750125,1.13998232,2.68471075,2.677562,0.31875277,4.31715441,4.304191,0.71197653,64.08,92.16,-74.88,105.84,90.36,85.68,121.32,-0.342961378282931,0.642305136707332,-4.68670609479649,0.0441222241767391,0.0469634479416915,0.0172896327898247,1512347428278.8,1512396612
374.2145,9.21458932,9.232865,2.28353723,2.43771216,2.434951,0.78100168,5.38060383,5.369506,1.23825675,1.75249909,1.743244,0.30133925,5.99714587,6.033831,1.75622781,1.41571027,1.408562,0.04344197,9.73977243,9.757317,2.07484729,103.6332,99.36,-78.237,85.176,91.449,75.5676,136.2438,-0.851999444352931,0.706855745907332,-3.49852028162649,0.0518723944427871,0.0486445488533207,0.0187217961198247,1512347428282.47,1512396613
375.01452,9.48587236,9.434606,2.46037727,9.22646673,9.240198,2.4532706,3.27550352,3.280412,0.52522547,6.65976821,6.679628,1.73720358,3.87487881,3.872376,0.93600208,3.62234361,3.623782,0.74513258,2.90054026,2.904154,0.44449536,108.6552,133.4376,-76.68,105.462,89.46,84.96,116.694,-0.315071005642931,0.457638383547332,-3.32286182850649,0.0274401559369487,0.0419994574692531,0.0137539703598247,1512347428280.23,1512396614
375.816,8.4784431,8.472062,2.13275963,9.00182758,8.995622,2.40258737,8.94568794,8.979117,2.0368793,1.43423247,1.425725,0.26150345,8.93224665,8.93689,2.52238167,8.2862261,8.286807,1.71685378,8.08202975,8.075743,1.70947812,108.72,135.5274,-92.88,89.2314,102.9384,105.1398,133.5006,-2.15420511375293,0.759915863107332,-5.62155109971649,0.0634752270123551,0.105253549342785,0.0200999492598247,1512347428280.18,1512396615
378.2215,7.48388898,7.480114,1.89458832,8.8860633,8.881921,2.34730558,6.73250324,6.751398,1.29743284,4.600748,4.593923,1.24883284,0.71638216,0.711746,0.18887845,3.64662581,3.652858,0.73663546,8.75109009,8.758952,1.87022272,100.8,135.36,-88.92,96.3,69.3,82.8,135.9,-1.51237362476293,0.300380721977332,-3.35347659626649,0.00460339406155786,0.0680567179180403,0.0121219342798247,1512347428281.05,1512396617
379.02193,6.33799461,6.338374,1.35052059,6.34794593,6.37337,1.45830841,6.05497233,6.056767,1.12633839,3.45925734,3.454651,0.69508051,3.79457814,3.793495,1.18683294,4.36662217,4.368611,0.89121718,8.68829518,8.632491,1.70996272,99.72,130.5,-87.66,94.68,80.28,86.94,135.9,-1.59926301914293,0.413658816897332,-3.91095840583649,0.0186559770541227,0.0743219496883131,0.0139325466798247,1512347428281.55,1512396618
379.8235,6.95645679,6.956365,1.77323421,7.94278212,7.955809,2.11818629,9.15056236,9.114045,2.04428452,6.06140893,6.074712,1.61045392,6.09540409,6.101242,1.77534753,4.22318759,4.21858,0.85696055,7.13140851,7.125959,1.31854931,101.16,134.1036,-94.32,105.3,92.16,88.56,135,-1.66239201573293,0.574729250347332,-4.91886033088649,0.0343849157303407,0.0864882212257135,0.0179461832298247,1512347428282.68,1512396619
380.6245,1.21094789,1.268009,0.26358094,8.46253549,8.396884,2.20926953,9.27581353,9.283141,2.10163593,7.30172266,7.317483,1.89521066,7.52195707,7.525348,2.14736866,1.11562724,0.247102,0,6.11878302,6.111295,1.08547371,73.8144,134.64,-94.86,109.575,97.7832,73.3392,133.02,-0.903891325492931,0.527770715327332,-4.87676726763649,0.0265821380651319,0.0672105336870191,0.0180762691498247,1512347428279.62,1512396620
381.4245,3.94817371,3.991237,1.13276246,3.45542095,3.464873,0.76127158,4.41484854,4.398148,0.74160864,2.23712719,2.248394,0.39158742,1.5660342,1.567096,0.37735657,7.05810979,7.040221,1.43846621,9.05557808,9.061342,1.94000594,81.72,113.31,-79.7886,86.76,73.6434,96.12,135.72,-1.73434561554293,0.506854310897332,-4.17699289645649,0.0329487350214827,0.0746218872198971,0.0142455233598247,1512347428279.85,1512396620
382.2255,2.69871304,2.724205,0.63429782,6.64351179,6.614496,1.77659214,7.91374931,7.928103,1.83415852,3.5318781,3.527667,0.98325883,7.4479809,7.466259,2.14043526,7.92628435,7.939129,1.66385607,4.46296067,4.470337,0.74500004,81.36,124.9236,-89.208,94.7664,96.2064,102.4218,126.6894,-1.79487319332293,0.608304060157332,-5.53731060117649,0.0470350858785571,0.0929520396534739,0.0165331260698247,1512347428280.86,1512396621
383.0265,7.52624171,7.532655,1.88879118,2.36204184,2.370453,0.51616082,0.6012957,0.156513,0,6.04503252,6.050381,1.54536985,1.27803568,1.288185,0.31088215,8.53932602,8.547759,1.77830473,5.64036656,5.587039,1.12812965,97.5618,106.2162,-57.1536,98.82,73.3806,103.32,127.08,-1.40295475416293,0.701099274827332,-4.47125533522649,0.0589473142163119,0.0713189011751043,0.0164341636598247,1512347428280.54,1512396622
383.8275,2.31618358,2.293398,0.4732102,6.0255001,6.042061,1.62751728,8.35749316,8.340551,1.92050409,8.67824296,8.764163,2.20659214,2.97654924,2.976853,0.98259931,9.45911451,9.471893,2.03969533,0.58435461,0.465866,0,81.8928,121.752,-90.1872,111.1338,81.18,107.64,89.3088,-1.08033481623293,0.250483902827332,-5.0682464775465,0.00740756444263185,0.0753029047184935,0.00813340464982473,1512347428281.68,1512396623
384.6275,1.94867516,1.99233,0.40147041,8.83659517,8.837447,2.32324133,6.05260061,6.024496,1.1070093,1.3163225,1.304038,0.20526724,6.86972492,6.89761,1.98384481,9.61022906,9.643413,1.9897117,3.57660282,3.576739,0.7906793,78.723,132.3648,-86.58,85.4964,93.6144,109.08,109.1142,-1.45851132157293,0.378665598597332,-4.9797461853565,0.0270880540010707,0.0821422640995439,0.0107074304498247,1512347428281.22,1512396624
385.4285,4.09985284,4.093014,1.10040375,3.04375198,3.047665,0.67247464,0.59282526,0.243436,0,9.90410054,9.901825,2.45423221,4.07749417,4.069609,0.95789227,1.17006449,0.904288,0,5.29149299,5.304323,1.16860011,82.8,110.3184,-58.14,111.969,88.2,74.88,118.1664,0.321958522617069,0.608083390247332,-3.73418215120649,0.0407910242328967,0.0249206939790875,0.0164489229898247,1512347428281.69,1512396624
386.2295,8.28926765,8.308064,2.06058928,4.85340114,4.851608,1.33637655,1.88949633,1.88551,0.52738246,9.96407201,9.967321,2.50019438,3.57513446,3.571979,0.84587265,7.56464845,7.575886,1.58000201,0.60152156,0.547767,0,102.1464,117.54,-65.6622,114.4836,87.84,100.98,88.2,-0.0969121542529309,0.478336165097332,-4.21008229852649,0.0343279776753307,0.0440667009899647,0.0118343797698247,1512347428278.94,1512396625
387.0305,8.57839544,8.594874,2.18666013,9.90422412,9.90929,2.6265006,3.07537275,3.075144,0.74590706,0.38512739,0.298863,0,7.97778539,7.990179,2.26406495,4.70137811,4.706918,0.70992279,9.06020868,9.085146,1.92664056,106.02,137.2518,-71.46,76.0158,97.2,97.92,135.1206,-1.55360572249293,0.762461911307332,-4.29591369087649,0.0678704396515631,0.0764055774823391,0.0190366015898247,1512347428281.03,1512396626
387.8305,8.97029889,9.011717,2.24130722,4.34211853,4.334357,0.96586074,8.05628039,8.086482,1.85734363,0.32470415,0.076892,0,8.7499605,8.762575,2.4649006,5.52595742,5.515552,1.09615264,1.8313317,1.850105,0.23005151,106.74,120.6,-87.66,72.4824,99.9216,98.1,106.8822,-0.878301783122931,0.409422026337332,-3.86631162286649,0.0307720124618763,0.0596831956619619,0.0110833283898247,1512347428279.19,1512396627
388.6315,6.67195967,6.703366,1.43961975,6.38137637,6.390197,1.70347446,0.53217612,0.046795,0,9.40072417,9.417771,2.34473397,3.42300349,3.420277,0.80557136,3.31446749,3.3183,0.45812074,4.70589595,4.70918,1.03665959,102.96,124.38,-57.42,111.861,87.6816,90.4014,117,-0.217555757122931,0.607470343277332,-3.90813539027649,0.0447407225319299,0.0428085156434019,0.0157980296498247,1512347428281.97,1512396628
389.4325,6.28626775,6.263796,1.32078331,5.69469663,5.719047,1.3227399,1.67874924,1.651455,0.47178856,4.87124068,4.847763,0.97941827,0.44238827,0.432245,0.11216323,2.92775888,2.928881,0.37805749,4.43732308,4.492284,0.78747435,100.62,123.48,-60.84,97.92,64.8468,86.8716,116.82,-0.433520289282931,0.325961041507332,-2.44304317024649,0.0170029793968511,0.0342292684008515,0.00953117296982473,1512347428281.83,1512396628
390.2335,8.3920436,8.414657,2.10284562,5.5724948,5.563775,1.4948172,1.2269867,1.227268,0.41363844,9.12390672,9.121817,2.27499679,8.43214552,8.451146,2.37604235,1.90530779,1.913927,0.15141395,3.98533481,3.965587,0.68024739,105.3,123.84,-62.1,113.58,99.4482,82.8972,116.64,0.0606091712470691,0.723878779917332,-4.18057781610649,0.0559439241476515,0.0392506694281847,0.0186542326998247,1512347428281.19,1512396629
391.0335,1.99983727,2.009445,0.41170745,5.43990239,5.452727,1.24774503,7.96728316,7.934008,1.82998838,4.81172104,4.815141,1.00823921,6.13109333,6.126055,1.49055193,4.5428095,4.557722,0.9365178,1.38871745,1.390785,0.15586711,79.8678,123.48,-88.1964,103.5,96.48,89.1,100.6992,-0.0820766398329309,0.311772386507332,-4.04961051924649,0.0114790190186511,0.0421371696921095,0.0105914358598247,1512347428280.31,1512396630
391.8355,1.15718831,1.132461,0.23160458,3.14641506,3.147062,0.69188088,1.34060497,1.335592,0.14445894,9.58651151,9.613514,2.363719,8.86866102,8.863479,2.49287003,5.43797675,5.415382,1.12918391,2.19025688,2.201274,0.50399221,68.58,110.52,-65.7,113.76,101.844,92.88,102.06,0.339263646687069,0.662025898207332,-5.01848142475649,0.0514405541267991,0.0373904980529783,0.0167307628898247,1512347428282.59,1512396631
392.6365,7.65352558,7.654377,1.93484627,4.49074852,4.497364,1.22493125,7.91544339,7.9232,1.83603028,3.35659432,3.358887,0.67603453,9.40851719,9.404167,2.63328008,3.07864759,3.077643,0.3960986,7.78589948,7.790502,1.65036386,100.791,117.36,-88.92,99.18,104.22,89.46,129.699,-1.05559211135293,0.765233198227332,-5.05703230094649,0.0581556830086079,0.0716427673098407,0.0206647798198247,1512347428279.68,1512396632
393.4375,0.13677088,0.121551,0,5.82898319,5.827879,1.52317387,1.38837881,1.35926,0.18104356,6.70121741,6.663586,1.66595243,3.14426602,3.140381,0.73844609,6.50571725,6.508374,1.32811808,3.72986315,3.736855,0.60985081,54.423,118.98,-64.26,103.7844,86.8518,95.94,119.16,-0.479532720162931,0.597823754837332,-4.49315811347649,0.0452254431574163,0.0494564066600643,0.0157754733698247,1512347428281.29,1512396632
394.2375,1.00686443,1.006847,0.44911927,7.25135884,7.234523,1.93055221,6.91580583,6.967655,1.6028547,4.45720045,4.452945,0.92071417,8.67485491,8.678864,2.45456792,6.56501112,6.570146,1.34765788,6.53406568,6.5361,1.40185413,61.4358,126.441,-85.5,102.24,102.06,99.18,126.18,-1.31789705633293,0.701850064197332,-5.78117550272649,0.0551470054799347,0.0834591937938495,0.0189681009498247,1512347428280.38,1512396633
395.0385,7.15297326,7.141606,1.81944994,9.36097915,9.363953,2.51020211,1.42779509,1.422525,0.14862857,8.57557997,8.562524,2.17092498,2.43285334,2.407478,0.59248171,9.84537151,9.873926,2.07475603,7.46955281,7.475086,1.59549641,99.3276,137.6334,-68.9076,112.5,85.4586,109.62,130.887,-1.77760874992293,0.790161684487332,-5.60010288197649,0.0659573419099623,0.0942556803345699,0.0200798301298247,1512347428282.05,1512396634
